time_s,ax,ay,az,gx,gy,gz,mx,my,mz
28.529,0.0092,-0.2254,1.0511,-10.9558,-136.7722,-118.8736,5.3767,50.5107,-34.5562
28.548,0.0716,-0.2698,1.0015,-17.0135,-135.2081,-125.0458,5.3767,50.5107,-34.5562
28.568,0.0327,-0.3232,1.0219,-26.5121,-141.6779,-138.4506,71.6896,-41.4909,12.0947
28.587,0.0251,-0.3420,1.0463,-36.9263,-139.2822,-147.6440,71.6896,-41.4909,12.0947
28.607,-0.0829,-0.3690,1.0599,-48.5306,-140.8615,-145.5460,71.6896,-41.4909,12.0947
28.626,-0.1732,-0.3552,1.0782,-61.9583,-169.5251,-145.9198,71.6896,-41.4909,12.0947
28.646,-0.1772,-0.3511,1.1088,-72.7005,-206.1615,-148.1476,71.6896,-41.4909,12.0947
28.666,-0.0654,-0.4054,1.1220,-89.8132,-210.9451,-149.3683,71.6896,-41.4909,12.0947
28.685,0.0168,-0.5410,1.2327,-100.6546,-180.3894,-135.8643,71.6896,-41.4909,12.0947
28.705,0.0790,-0.5278,1.3726,-95.7870,-131.7062,-121.0403,154.1326,-232.7099,53.5622
28.724,0.0645,-0.5923,1.4249,-87.6923,-75.5615,-105.8426,154.1326,-232.7099,53.5622
28.744,-0.1785,-0.5624,1.3975,-83.6182,-59.4025,-82.4585,154.1326,-232.7099,53.5622
28.763,-0.1054,-0.6012,1.4274,-85.0143,-120.5215,-102.0126,154.1326,-232.7099,53.5622
28.783,0.2418,-0.6162,1.4697,-77.8656,-143.1046,-108.6960,154.1326,-232.7099,53.5622
28.802,0.2538,-0.6400,1.4479,-72.0596,-131.4011,-97.6639,154.1326,-232.7099,53.5622
28.822,0.2958,-0.6422,1.4067,-71.0983,-140.1825,-107.2998,227.6144,-364.3985,3.4556
28.841,0.3720,-0.6754,1.4409,-74.8749,-131.4163,-112.4496,227.6144,-364.3985,3.4556
28.861,0.3950,-0.6954,1.4904,-70.6329,-114.0671,-111.8927,227.6144,-364.3985,3.4556
28.880,0.3844,-0.6472,1.3950,-73.2498,-106.8192,-108.8562,227.6144,-364.3985,3.4556
28.900,0.4960,-0.7113,1.4108,-71.7239,-92.4301,-121.6583,227.6144,-364.3985,3.4556
28.919,0.5025,-0.7592,1.4828,-70.2133,-59.5398,-117.2867,227.6144,-364.3985,3.4556
28.939,0.3704,-0.7701,1.4680,-65.1627,-45.8832,-111.1069,227.6144,-364.3985,3.4556
28.958,0.3499,-0.7656,1.4511,-62.5076,-60.4706,-112.1445,241.9523,-487.0673,-58.7456
28.978,0.4159,-0.8046,1.4302,-61.2793,-62.0499,-115.1733,241.9523,-487.0673,-58.7456
28.998,0.4471,-0.8267,1.4242,-57.2433,-45.1889,-109.0546,241.9523,-487.0673,-58.7456
29.017,0.4473,-0.8447,1.4234,-51.8494,-26.5808,-103.7598,241.9523,-487.0673,-58.7456
29.037,0.3895,-0.8432,1.4097,-48.3932,-10.4828,-97.7707,241.9523,-487.0673,-58.7456
29.056,0.3538,-0.8492,1.3999,-52.2690,4.0131,-99.4034,241.9523,-487.0673,-58.7456
29.076,0.3149,-0.8887,1.4129,-43.0908,7.0038,-81.0318,211.4842,-514.1266,-98.4853
29.095,0.3026,-0.8384,1.4235,-41.4886,1.0605,-80.7037,211.4842,-514.1266,-98.4853
29.115,0.3338,-0.8553,1.4068,-41.3437,-16.5710,-76.0117,211.4842,-514.1266,-98.4853
29.134,0.4136,-0.9196,1.4376,-39.8865,-16.1362,-73.2651,211.4842,-514.1266,-98.4853
29.154,0.4515,-0.8647,1.4630,-36.3846,-12.0087,-64.6973,211.4842,-514.1266,-98.4853
29.173,0.4768,-0.8865,1.4689,-34.4849,-0.1068,-62.2482,211.4842,-514.1266,-98.4853
29.193,0.4761,-0.9084,1.4661,-34.5764,12.6038,-55.4962,211.4842,-514.1266,-98.4853
29.212,0.5005,-0.9126,1.4723,-30.0903,24.3759,-59.9594,206.1075,-515.9305,-124.4025
29.232,0.5598,-0.9386,1.4485,-27.5497,33.6533,-59.8679,206.1075,-515.9305,-124.4025
29.251,0.5824,-0.9611,1.4504,-24.7574,68.9850,-61.4777,206.1075,-515.9305,-124.4025
29.271,0.6038,-0.9808,1.4427,-20.3018,112.9990,-63.5223,206.1075,-515.9305,-124.4025
29.291,0.5306,-0.9705,1.4236,-12.8250,164.3906,-63.4537,206.1075,-515.9305,-124.4025
29.310,0.3692,-0.9615,1.4191,-6.5231,202.0798,-48.7976,206.1075,-515.9305,-124.4025
29.330,0.2364,-0.9566,1.3953,0.7401,217.8574,-63.6292,175.6394,-402.2815,-63.9291
29.349,0.1911,-1.0173,1.3587,0.2289,225.8148,-63.7283,175.6394,-402.2815,-63.9291
29.369,0.1287,-0.9744,1.3320,7.0496,232.8110,-58.9676,175.6394,-402.2815,-63.9291
29.388,0.0381,-0.9942,1.3164,10.5515,235.6567,-51.5823,175.6394,-402.2815,-63.9291
29.408,-0.1824,-0.9905,1.2655,7.9880,198.4253,-46.5927,175.6394,-402.2815,-63.9291
29.427,-0.2410,-0.9784,1.2651,6.0577,132.6752,-58.5785,175.6394,-402.2815,-63.9291
29.447,-0.2205,-0.9860,1.2720,0.1831,77.6749,-66.0095,175.6394,-402.2815,-63.9291
29.466,-0.1747,-0.9639,1.3200,-2.8152,37.2696,-69.0613,141.5869,-212.8664,-20.7337
29.486,-0.1637,-0.9904,1.3264,-3.7079,6.0654,-68.1000,141.5869,-212.8664,-20.7337
29.505,-0.1324,-1.0135,1.3481,-5.3329,-23.2849,-69.1147,141.5869,-212.8664,-20.7337
29.525,-0.1063,-1.0219,1.3589,-8.2932,-36.9873,-68.0618,141.5869,-212.8664,-20.7337
29.544,-0.0518,-1.0383,1.4195,-13.6490,-48.4390,-71.0907,141.5869,-212.8664,-20.7337
29.564,-0.0004,-1.0524,1.4501,-15.1978,-55.7709,-75.3479,141.5869,-212.8664,-20.7337
29.583,0.0957,-1.0594,1.4649,-11.6501,-51.9028,-81.9473,150.5481,-225.4941,-60.4734
29.603,0.1122,-1.0538,1.4600,-8.3160,-40.8936,-79.9713,150.5481,-225.4941,-60.4734
29.623,0.0998,-1.0773,1.4534,-14.0076,-47.2565,-85.3729,150.5481,-225.4941,-60.4734
29.642,0.1613,-1.0997,1.5029,-16.9754,-59.2880,-102.9205,150.5481,-225.4941,-60.4734
29.662,0.1983,-1.1021,1.5081,-17.9672,-60.9055,-107.5897,150.5481,-225.4941,-60.4734
29.681,0.1663,-1.1250,1.5178,-19.5465,-67.4438,-107.7805,150.5481,-225.4941,-60.4734
29.701,0.2248,-1.1373,1.5030,-21.8277,-76.9882,-119.0643,148.7558,-281.4167,-58.7456
29.720,0.3168,-1.1415,1.4645,-29.5334,-87.9211,-126.1063,148.7558,-281.4167,-58.7456
29.740,0.3555,-1.1550,1.4880,-33.9279,-84.8007,-128.1891,148.7558,-281.4167,-58.7456
